PtID C4HHHC4_Q00 C4HHHC4_Q10 C4HHHC4_Q20 C4HHO2C4_Q00 C4HHO2C4_Q10 C4HHO2C4_Q11s C4HHO2C4_Q20 C4HHO2C4_Q21s C4HHO2C4_Q22c HC4HHC4_Q00 HC4HHC4_Q10 HC4HHC4_Q11s HC4HHC4_Q20 HC4HHC4_Q21s HC4HHC4_Q22c HC4O2C4H_Q00 HC4O2C4H_Q10 HC4O2C4H_Q11c HC4O2C4H_Q11s HC4O2C4H_Q20 HC4O2C4H_Q21c HC4O2C4H_Q21s HC4O2C4H_Q22c HC4O2C4H_Q22s HO2C4_Q00 HO2C4_Q10 HO2C4_Q11c HO2C4_Q20 HO2C4_Q21c HO2C4_Q22c O2C4H_Q00 O2C4H_Q11c O2C4H_Q11s O2C4H_Q20 O2C4H_Q22c O2C4H_Q22s aiESP
Pt:-1.511785_2.267662_-5.102264_ethanol 0.151584748011 -0.0113938840224 -0.000456918514075 0.118888831632 0.00226332886699 -0.0111908258656 -0.000775588630466 -0.000369002551202 -0.000406510738101 0.477268823683 0.00728363890471 -0.0327501354577 -0.00319085843792 -0.000538521253574 0.00538355864081 0.229601383226 -0.00520310490403 -0.0209135589792 -0.00602709477451 -0.000686475030883 0.000468553927175 -0.000506078743709 0.00124901055088 0.00127374432019 0.0906808930777 -0.00435906326135 0.00487875864391 -5.85229802531e-05 -0.000406206944913 -9.66605337819e-06 0.0982922092283 -0.00674248924264 -0.00276307488133 0.000139362317353 0.000333279494671 0.000328287576528 0.00217207
Pt:-1.511785_2.267662_-4.346374_ethanol 0.166070071102 -0.0149805822714 -0.000263029080781 0.125513101028 0.00277046477947 -0.0130901226895 -0.000896908566033 -0.000500458325081 -0.000705196239371 0.526442835536 0.00808608968639 -0.0450145393888 -0.00471650214753 -0.00109240197754 0.00615890661972 0.240246181694 -0.00697987945577 -0.0236978397005 -0.00637481026766 -0.000873955634455 0.000853691166777 -0.000341864490037 0.00164656133609 0.00140941874481 0.0946481649557 -0.00440629188852 0.00566765870013 -0.000116243503956 -0.000457009661805 3.11960494036e-05 0.10211061631 -0.00709089454125 -0.00362777341367 0.000132711372334 0.000314824290701 0.000436345910476 0.00247129
Pt:-1.511785_2.267662_4.724306_ethanol 0.161664832736 -0.0138004238836 -0.000345499415806 0.123690936087 0.00388432552795 -0.0116385918046 -0.000763229507997 -0.000633051156867 -0.000363578953707 0.512032711511 0.00871715283746 -0.0406149117164 -0.00383473593858 -0.000956769945948 0.00593141114916 0.235187905187 -0.00711527284048 -0.0207845633991 -0.00851555614773 -0.000668943361062 0.000739273717738 -0.00035024244012 0.00100354829349 0.00165198142515 0.111118793378 0.00355546418652 0.0115042192263 -0.000515367233464 0.000637568083243 0.000973256483928 0.103204734721 -0.00151906718116 -0.0103124242892 -0.000479939806641 -0.000873022055306 0.000262904947918 0.00550316
Pt:-1.511785_2.267662_5.480196_ethanol 0.147671943379 -0.0105169292222 -0.000486646175669 0.117083942324 0.00338166707078 -0.00980852093527 -0.000656025296488 -0.000490679215423 -0.00011777464275 0.465154590955 0.00857787730983 -0.0295012769382 -0.00209813046991 -0.000460151784259 0.00486682013529 0.224341060229 -0.00553274411249 -0.0180003115388 -0.00810553906776 -0.000502190074586 0.000427677860988 -0.000505200463186 0.000650474411727 0.00145750614013 0.107918585596 0.00407276242223 0.0107167041142 -0.000397878378027 0.000700510581233 0.000887894416383 0.0994322592026 -0.000926091266951 -0.00971178654136 -0.000452733963394 -0.000814018842902 0.000156670142113 0.00558034
Pt:-1.511785_2.267662_6.236086_ethanol 0.135340067578 -0.00809512142464 -0.000513214959369 0.110651567803 0.00292792518182 -0.00822604502487 -0.000561183430907 -0.000377011079001 4.69714186453e-05 0.424052352973 0.00787104534221 -0.0216770542959 -0.00105105534639 -9.099265717e-05 0.00382906084015 0.213421423519 -0.0042412187486 -0.0154396199074 -0.0075568662079 -0.000347920306288 0.000216425552896 -0.000604045955168 0.000381156745397 0.00124488854935 0.104324976116 0.00441622122287 0.00984227146191 -0.000287303732146 0.00072163650274 0.000786862480214 0.0955431036892 -0.000437988584808 -0.00905037019618 -0.000416799520425 -0.000740705637027 7.18605303246e-05 0.00548187
Pt:-1.511785_3.023552_-5.858154_ethanol 0.133484588578 -0.00775442632439 -0.000513514583594 0.10951774478 0.000900962018545 -0.00938483241931 -0.00064566756333 -0.000133723932691 -0.000261762858435 0.416809518607 0.00619719924759 -0.0210799882811 -0.00167687223714 -8.88545094442e-05 0.00397494328779 0.214968517461 -0.00285070819343 -0.0184148746932 -0.00386567630875 -0.00051650260165 0.000100146034561 -0.000603031580279 0.00107795503814 0.00084554308549 0.0839810199825 -0.00401471226441 0.00417844255743 -8.2662095675e-06 -0.000345977887986 1.33493529718e-05 0.0911894798411 -0.00618356991301 -0.00210166551246 5.66687210421e-05 0.000321183758475 0.00024684183258 0.00207272
Pt:-1.511785_3.023552_-5.102264_ethanol 0.144761971842 -0.00988937615818 -0.000503432793467 0.115500449825 0.00114047266326 -0.0109480330226 -0.00075351658377 -0.000187239697271 -0.0004727842176 0.454698489437 0.00747236798714 -0.0278558298014 -0.00227286026962 -0.000371807968241 0.00475989244939 0.22529396003 -0.00408876203277 -0.0210065458166 -0.0040572591124 -0.000708629120962 0.000331307111802 -0.000522805117045 0.00142464610392 0.000938542207677 0.0874828169972 -0.00410361981795 0.00481810205007 -4.60264426307e-05 -0.000391454221676 4.64852756201e-05 0.0946951292012 -0.00655098779938 -0.00277621224692 4.72664172872e-05 0.000321992247803 0.000332653764667 0.00245656
Pt:-1.511785_3.023552_-4.346374_ethanol 0.157216235091 -0.0126662113151 -0.00041226220014 0.121545425676 0.00142655366781 -0.0126881922929 -0.000872698190807 -0.000257934761304 -0.000753590803011 0.497434534189 0.00941102500406 -0.0371338564285 -0.0028690118332 -0.000909670372407 0.00539266417718 0.235353347742 -0.00559603845864 -0.0236989992067 -0.00415505970601 -0.000910896035254 0.00066341562816 -0.000401774034254 0.00182576825921 0.00100028925931 0.0910286225551 -0.00413355230412 0.00553490196906 -9.55881445991e-05 -0.000435327424055 9.22384387736e-05 0.0980950651886 -0.00686704804167 -0.00355601793648 2.94899333122e-05 0.000304678695858 0.000431168967472 0.0029051
Pt:-1.511785_3.023552_-3.590484_ethanol 0.170647658822 -0.0161958847847 -0.000178996475305 0.127451463776 0.00175716528731 -0.0145480187308 -0.000998813972124 -0.000347401961658 -0.00110427219451 0.544982391609 0.0127331643219 -0.0497644545672 -0.00314775957977 -0.00203716468809 0.00542074486484 0.244780588579 -0.00732405641945 -0.0263528855576 -0.00414895429137 -0.00110137980071 0.00109629920378 -0.000246338139806 0.00225871486405 0.0010172160587 0.0945569733999 -0.00408438214764 0.00632358035488 -0.000158081031846 -0.000473103842605 0.000153094801756 0.101290593757 -0.00710313608297 -0.00443232687745 1.1163914894e-06 0.000263414336629 0.000538360796413 0.00350867
Pt:-1.511785_3.023552_3.968416_ethanol 0.166645651155 -0.0150652560921 -0.000271024211403 0.125856684041 0.00277425583623 -0.0132277077175 -0.000905049672994 -0.000505027980776 -0.000734471719232 0.52828412178 0.007989665826 -0.0451885411905 -0.00484700101943 -0.00108247990563 0.00631203558951 0.240610615485 -0.00717875727385 -0.023834691504 -0.00640652401074 -0.000882657813829 0.000900969828035 -0.000313210009287 0.00167185301627 0.00141305464378 0.107638414709 0.00206903364896 0.0110950139903 -0.00056389418156 0.000369393068969 0.000935259411289 0.102177993021 -0.00259916540513 -0.0098604563407 -0.000459743260021 -0.000766817400993 0.000434444388224 0.00512924
Pt:-1.511785_3.023552_4.724306_ethanol 0.153463313326 -0.011764062749 -0.000454406792589 0.119888425789 0.002491546776 -0.0113662105987 -0.000783922454205 -0.000409136394148 -0.000418964292576 0.48357681547 0.00740523012448 -0.0338486230769 -0.00336664202097 -0.000580488708209 0.00558632347791 0.230786037591 -0.00562712053066 -0.0210260376954 -0.0064413515762 -0.000694456737021 0.00053935542579 -0.000468489804608 0.00123492158448 0.00134103357436 0.105384316519 0.00270134973736 0.0105783136934 -0.000481324588641 0.000469658190658 0.000885537856961 0.0990639081665 -0.00194106767428 -0.00947007117537 -0.000442816229279 -0.000751072158348 0.000321394980869 0.00519796
Pt:-1.511785_3.023552_5.480196_ethanol 0.141342531292 -0.00918991014881 -0.000515575870587 0.113843414641 0.00221344126865 -0.00967432196554 -0.000673170281646 -0.000325792628433 -0.000183441861628 0.443071548253 0.00691904334074 -0.0253892881008 -0.00216505203264 -0.000240866204164 0.00461717294842 0.220502806639 -0.00430190186743 -0.0183050810563 -0.0062856102193 -0.000511305066275 0.00027721987151 -0.000582315231921 0.000864860078792 0.00121555041781 0.102642636033 0.00319779431353 0.0099272199784 -0.000391257103619 0.000535686870276 0.000812749495503 0.0957132632004 -0.00136501305216 -0.00897779014914 -0.000415527751939 -0.000712426201601 0.000221765895307 0.00518885
Pt:-1.511785_3.023552_6.236086_ethanol 0.130417623873 -0.00721855990803 -0.000509804489055 0.107904240302 0.00195297966769 -0.00818860074745 -0.000575161039591 -0.000256702166789 -1.88886858244e-05 0.406919550596 0.00633003011297 -0.0191748188285 -0.00131175569586 -2.92194821901e-06 0.00368764449632 0.210104594682 -0.00322604213547 -0.0157831635021 -0.00598388221926 -0.00034829617203 0.000103122811714 -0.000651365672183 0.00057133731459 0.00106243326032 0.0995360911882 0.00355616970988 0.00919259824934 -0.000302494340554 0.00056885398424 0.000726473941029 0.0922295647957 -0.00087624051463 -0.00842329286736 -0.000381900057245 -0.000659020603822 0.000138610362268 0.00507929
Pt:-1.511785_3.779442_-5.102264_ethanol 0.137282024576 -0.00840507134116 -0.000521733988928 0.111583798836 0.000185449417535 -0.010491099106 -0.000694199506105 -3.01999308072e-05 -0.000505524162631 0.430289336471 0.00786053974438 -0.0230541199112 -0.00123433025522 -0.00018432417648 0.00397107733995 0.219663559655 -0.0030525283058 -0.0206113511979 -0.00223350899108 -0.000708473353639 0.000203441565529 -0.000497804869151 0.00149461004252 0.000600216114567 0.0842570026481 -0.0038356680249 0.00469542791138 -3.71612816601e-05 -0.000370229321607 8.64123026744e-05 0.0910319936382 -0.00628348926807 -0.00273775407556 -1.97167203143e-05 0.000304305129717 0.000327311967806 0.00267765
Pt:-1.511785_3.779442_-4.346374_ethanol 0.147763902436 -0.0104798335758 -0.000498262023137 0.117005577121 0.000300774928164 -0.0120331194467 -0.000799761263727 -5.35764487783e-05 -0.000756869678179 0.466567551627 0.0104809725771 -0.0297318639544 -0.00111178242214 -0.000609263115151 0.0043929938344 0.228989836864 -0.0042910111156 -0.0231198983981 -0.00212746807417 -0.000912578006014 0.000476747061117 -0.000409418258606 0.001871747355 0.000597605250317 0.0874107929161 -0.0038492429335 0.00533730372745 -7.96781971924e-05 -0.000407092223587 0.000132868066564 0.0940399998168 -0.00656137493927 -0.00343222422848 -4.29586633353e-05 0.000287982713333 0.000414780676893 0.00321524
Pt:-1.511785_3.779442_-3.590484_ethanol 0.158746920537 -0.0129931425215 -0.000405060504683 0.122245801132 0.00044219623701 -0.0136517886664 -0.000911023504335 -8.55325215565e-05 -0.00105990979114 0.505984908511 0.0147398822079 -0.0383723903699 -0.00034839795329 -0.00150385096231 0.00438027062508 0.237692795792 -0.00570235471946 -0.0255778133132 -0.00194157740184 -0.0011127181518 0.000831013478186 -0.000298235533707 0.00227044382111 0.000556378298739 0.0905206898265 -0.00379348497787 0.00603258321553 -0.000132400526177 -0.000437879347741 0.000191659662674 0.0968441834279 -0.00676649728911 -0.0042006687949 -7.4189731611e-05 0.000251639685787 0.000508357737894 0.0039304
Pt:-1.511785_3.779442_-2.834594_ethanol 0.169744777795 -0.0158831442248 -0.000216156415752 0.127070852231 0.000608036131325 -0.0152525606448 -0.0010215424255 -0.000126411572065 -0.0013966262195 0.547486264612 0.0215394298139 -0.04927697483 0.00166968645974 -0.00334994304759 0.00342765774106 0.245407913865 -0.0071898362825 -0.0278312750791 -0.00170662313272 -0.00128778749995 0.00124192114399 -0.000176398240268 0.00265795228514 0.000480783590511 0.0935172058794 -0.00365202222961 0.00676761276458 -0.000194998383037 -0.000457760187344 0.000263512441656 0.0993500886474 -0.00687412953585 -0.00502344113508 -0.000113813069268 0.000191934908029 0.00060202066295 0.00495128
Pt:-1.511785_3.779442_3.212526_ethanol 0.166570610217 -0.0149945570139 -0.000286117197059 0.125801564335 0.00145464381757 -0.0141760624123 -0.000970239815954 -0.000283914038867 -0.00105721345955 0.530547301192 0.0118967660179 -0.0452978270573 -0.00295674905349 -0.00163596402066 0.00554062467838 0.242264292924 -0.00687700293242 -0.0258834389024 -0.00379932740321 -0.00107926203789 0.00100660032361 -0.000268822698788 0.00220946381296 0.000940128775365 0.103186929254 0.000798472600905 0.010336934573 -0.000540075588151 0.000138544000713 0.000847434581545 0.100017956239 -0.00349292451446 -0.00911013885688 -0.00042713213492 -0.00061298489347 0.00055105741189 0.00531387
Pt:-1.511785_3.779442_3.968416_ethanol 0.155509946677 -0.0122000584676 -0.000444697675941 0.120836453184 0.00138489949513 -0.0124938209076 -0.000858385241393 -0.000248013996875 -0.00072319094159 0.491241456672 0.00874666474744 -0.0354467896354 -0.00297011624536 -0.000769742999476 0.0054730140931 0.234016599526 -0.00549929471102 -0.0233495393613 -0.00420948733795 -0.000885834053397 0.000639364972937 -0.000404515667003 0.00177221506385 0.00100174553008 0.101793419749 0.0014511238463 0.0100732311507 -0.000496356723794 0.000248722000075 0.000831002147792 0.097618897024 -0.00283837733544 -0.00893328164182 -0.000419790246769 -0.000636504236859 0.000449891603296 0.00509395
Pt:-1.511785_3.779442_4.724306_ethanol 0.144635041889 -0.00981424399081 -0.00051390990848 0.115525191088 0.00129389154341 -0.0108573050013 -0.000749166094674 -0.000210622054302 -0.000444678069875 0.453999365936 0.0071041107007 -0.0275231874258 -0.00243602364812 -0.000339250998013 0.00487845402817 0.224928986229 -0.00424020988612 -0.0207287507009 -0.00444553176602 -0.000686995306738 0.000347054494325 -0.000519821790163 0.00135979184594 0.000996966648476 0.0998806431547 0.00201754398362 0.00965717370059 -0.00043708156439 0.000337872115866 0.000789623706018 0.0948925648147 -0.00223129752274 -0.00863088805291 -0.000401755135635 -0.000634406832807 0.000351513014503 0.00498806
Pt:-1.511785_3.779442_5.480196_ethanol 0.134355360688 -0.00786593121052 -0.00052187379071 0.110087546668 0.00119207801642 -0.00934294243661 -0.000647727692713 -0.000175230938137 -0.000229121818485 0.419578836719 0.00613017230509 -0.0213257245691 -0.00179457179518 -9.16665811019e-05 0.00411120601631 0.215365099929 -0.00316604419451 -0.0181667132901 -0.00451030913227 -0.000500145780543 0.000137188650114 -0.000603480532527 0.000999609112435 0.000939030100267 0.0975372453549 0.00248108006684 0.00912475129749 -0.000369293175521 0.000402023978494 0.000729589542183 0.0919353753001 -0.00168733352769 -0.00823569577135 -0.000376051663638 -0.000612103619899 0.000261805764965 0.00488505
Pt:-1.511785_4.535332_-4.346374_ethanol 0.138297633915 -0.00856215566691 -0.000527418123719 0.112124961416 -0.000590530397424 -0.0112177906207 -0.000700152663974 0.000102331162583 -0.000725808858364 0.435464299901 0.0107459744381 -0.0233505509193 0.000158899156494 -0.000239936331735 0.00340503085134 0.221537816957 -0.00311827491206 -0.0220961608654 -0.000391135087428 -0.000885763216297 0.000309753350752 -0.000378903930078 0.00180985863743 0.000244852227285 0.0838537191872 -0.00356522627093 0.00509718650568 -6.74312420902e-05 -0.000375366853849 0.00015731552701 0.090029672066 -0.00620580263746 -0.00327413554481 -9.05407981771e-05 0.000267340724709 0.00039090351303 0.00334823
Pt:-1.511785_4.535332_-3.590484_ethanol 0.147176553038 -0.0103181899458 -0.000508916299692 0.116710882089 -0.000579689805249 -0.0125889984165 -0.000790565674243 0.000108301910419 -0.000977682290783 0.46739887667 0.0148684453222 -0.0290085028947 0.00131970873346 -0.000775058970181 0.00332245762466 0.229438202096 -0.00423607574362 -0.0243003543621 -8.23458016689e-05 -0.0010814240186 0.000587040384495 -0.000299319234855 0.00215746025757 0.000163972115835 0.0865874319527 -0.0035040786393 0.0057041218315 -0.00011188145705 -0.000399823581366 0.000211455104023 0.0924809457003 -0.00637872019936 -0.00394267973408 -0.00012110691405 0.000235451506788 0.000471013568588 0.00404915
Pt:-1.511785_4.535332_-2.834594_ethanol 0.155811935668 -0.012241610763 -0.00044867895261 0.120887608374 -0.000548275739862 -0.0139202990883 -0.000879584514438 0.000109351926318 -0.00124856916452 0.499893761998 0.0207771121137 -0.0356787362713 0.00348475523796 -0.00179278649901 0.00268550952342 0.236413761408 -0.00540341707804 -0.0263114172764 0.000243872965825 -0.00125912785096 0.000905136568703 -0.000214732427437 0.00249047118739 6.11674782334e-05 0.0891989252053 -0.00337017644804 0.00633651987171 -0.000163851755718 -0.00041467174699 0.000275306080251 0.0946556812901 -0.00646634275102 -0.00464960835999 -0.000157121910165 0.000184765980726 0.00055016003122 0.00495053
Pt:-1.511785_4.535332_-2.078704_ethanol 0.163609444636 -0.0141713186748 -0.000348542537198 0.124431806075 -0.00049333787736 -0.0151054188866 -0.00096037197305 0.000103730496498 -0.00150930354139 0.530783307755 0.0283539105555 -0.043020609861 0.00683091029227 -0.00346910369976 0.00130681119 0.242149317691 -0.00650335234547 -0.027992405524 0.00052866263647 -0.00140176759657 0.00122438765881 -0.000136493680418 0.00277816503573 -4.34815547939e-05 0.0916193137678 -0.00315290054746 0.00697543607268 -0.000221779366035 -0.000415771989516 0.000347786255455 0.0964742553944 -0.00645129797911 -0.00536978144068 -0.000197515907809 0.00011476500939 0.000621946321583 0.00605562
Pt:-1.511785_4.535332_-1.322814_ethanol 0.169838200076 -0.0158503931085 -0.000230601711996 0.127117070784 -0.000414464038016 -0.0160241386745 -0.00102499942945 9.04936903782e-05 -0.00172100374241 0.55658942244 0.0361608003198 -0.05006202625 0.0107425204141 -0.00561780196761 -0.000592075919638 0.246361875218 -0.00739768506957 -0.0292194551823 0.000701379731177 -0.00149761477125 0.00149168029599 -7.56704360089e-05 0.00299173617528 -0.000121355161491 0.0937733403262 -0.00284537668529 0.00759592613267 -0.000282788637358 -0.000399210304008 0.000426373535637 0.0978619091865 -0.00632145685659 -0.00607140823361 -0.000240299707619 2.74228846403e-05 0.000679287396433 0.00720439
Pt:-1.511785_4.535332_1.700746_ethanol 0.16822601511 -0.0153960144665 -0.000266836766671 0.126476954071 3.10897421983e-05 -0.0154662362683 -0.00101157776978 -6.58492739057e-06 -0.00152369120475 0.544941016236 0.0258520966789 -0.0476196635668 0.0044485422649 -0.00377371283529 0.00233576377135 0.244893658901 -0.00711474001081 -0.028295674251 -0.000502361658649 -0.00137323704917 0.00131554025148 -0.000134382499686 0.00279469512417 0.000190398070934 0.0982909012056 -0.000811514989115 0.00928569244121 -0.000464749059673 -0.000132787792513 0.000702839360796 0.0981794094122 -0.00471810448095 -0.00801518328833 -0.000375245704918 -0.000370322498908 0.000667146518657 0.00658093
Pt:-1.511785_4.535332_2.456636_ethanol 0.161459551223 -0.0136103338926 -0.00038362217434 0.123534162818 0.000131311250207 -0.0143377265576 -0.000942398876576 -2.63970734397e-05 -0.00124974203423 0.517242688527 0.0181498192216 -0.0405963095379 0.0011032878253 -0.00204146808901 0.00385683570906 0.240012436116 -0.00616592267442 -0.0266583419329 -0.00113590555024 -0.00122641410382 0.00100938686736 -0.000224376026014 0.00249276663771 0.000365160283907 0.098147102003 -0.000194354013328 0.00937896283708 -0.00047214103498 -3.21685492061e-05 0.000733922322205 0.0969315524545 -0.0041398820213 -0.00816681897177 -0.00038659928056 -0.000442773828002 0.000604138277004 0.00580618
Pt:-1.511785_4.535332_3.212526_ethanol 0.153346159655 -0.0116585618669 -0.000473409742567 0.119793188406 0.000213062056426 -0.0130068619514 -0.000858972141299 -4.00688749416e-05 -0.000957656630935 0.48648982802 0.0126158065958 -0.0336320232937 -0.000722258247259 -0.000982204000192 0.00447708220995 0.23368893064 -0.00508653042069 -0.0246331704987 -0.00174666009657 -0.00104739347645 0.00069161024565 -0.00032775276024 0.00213368449698 0.000514960243141 0.0974704860087 0.000410639271433 0.00931753820369 -0.000460413953494 6.79906446039e-05 0.000742272949784 0.0952327412025 -0.00354610630424 -0.00817487153448 -0.000386981854705 -0.000493370689654 0.000527238394909 0.00529034
Pt:-1.511785_4.535332_3.968416_ethanol 0.144585972658 -0.00977132500599 -0.000520752366294 0.115482557387 0.000274485809743 -0.0115923313723 -0.000769071835684 -4.77237892344e-05 -0.000682312443326 0.455119799611 0.00912035642105 -0.0273575360632 -0.00141988861988 -0.000419582409952 0.00444096954067 0.226230063639 -0.00400395633088 -0.0223637896517 -0.00226333487277 -0.000851498815563 0.000406856102833 -0.000429664531267 0.0017535910863 0.00061699871124 0.0962934222235 0.000975431407189 0.00911055702001 -0.000431615317607 0.000159847434853 0.000728285683222 0.0931548797715 -0.00296344438989 -0.00805379384445 -0.000377474967295 -0.00052136918675 0.000443764246013 0.00498065
Pt:-1.511785_4.535332_4.724306_ethanol 0.135722331891 -0.00808123274518 -0.000528276160869 0.110820193494 0.000316448100921 -0.0101908874715 -0.000679142355385 -5.04029810283e-05 -0.000445302277178 0.424596090816 0.00702238840649 -0.0220061072624 -0.00148562060713 -0.000128660354697 0.00404248102579 0.217965625167 -0.00301263222494 -0.0199963356583 -0.00264485033222 -0.00065590794401 0.000180597167478 -0.000516709653739 0.0013861956032 0.000664329806004 0.0946694585924 0.00147757063315 0.00877756924315 -0.000389636172006 0.000237286619361 0.000694797692598 0.0907768990059 -0.00241321002357 -0.0078250229596 -0.000359969446908 -0.000528595027543 0.000360301462941 0.00477954
Pt:-1.511785_5.291222_-3.590484_ethanol 0.136344054071 -0.00817486022674 -0.000532080287881 0.111074178762 -0.00133108603622 -0.0114626954363 -0.000661260232504 0.000237925174928 -0.000875936253483 0.430927706586 0.0137228183719 -0.0218057228088 0.00202741334142 -0.000150106821322 0.00245062713237 0.220446385024 -0.00296729123681 -0.0227016464212 0.00139189673157 -0.00101946134311 0.00037950493908 -0.000267580297199 0.00196551476995 -0.000137905600389 0.0827997616978 -0.00322487542229 0.00535879283327 -9.54262199201e-05 -0.000361502621309 0.0002178786215 0.0882633385441 -0.00596788742151 -0.00367488718411 -0.000147174561872 0.00021694837243 0.000430372893456 0.00394483
Pt:-1.511785_5.291222_-2.834594_ethanol 0.143123461739 -0.00945480996336 -0.000529009314166 0.114656170253 -0.00138223628552 -0.0125487620953 -0.000728641846763 0.000262027197211 -0.00108793176033 0.456052475753 0.0182276202277 -0.0258132986335 0.00379916790236 -0.00059384827307 0.00202024667813 0.226666266632 -0.00385809054769 -0.0244491184177 0.00176363624902 -0.00118690468576 0.000615967390969 -0.000208034484018 0.00224020772838 -0.000251699410868 0.0850744265756 -0.00309839844375 0.00589993363186 -0.000138604962461 -0.000372173964747 0.000273168215795 0.0901479303723 -0.00603614426595 -0.00428005020321 -0.000178466341724 0.00017403723147 0.000496378932728 0.00467411
Pt:-1.511785_5.291222_-2.078704_ethanol 0.149095813528 -0.0106872318514 -0.000508071393574 0.117666632257 -0.00140555743135 -0.0134995756598 -0.000789388329515 0.000279303267625 -0.00128620685609 0.479052618466 0.0234443463367 -0.0299211102542 0.00614459645669 -0.00127126807995 0.00126157945935 0.231763540937 -0.00468844973848 -0.0259047152892 0.00207375223809 -0.00132502737964 0.000849984425668 -0.000155055884246 0.00247573281933 -0.000358341025367 0.0871665900193 -0.00290281548826 0.00643984697039 -0.000186142476009 -0.000371454436518 0.000334220918041 0.0917146418214 -0.00601702215123 -0.00489115490057 -0.000211932626629 0.000115966172212 0.000555795441265 0.00547713
Pt:-1.511785_5.291222_-1.322814_ethanol 0.153763907943 -0.0117214321596 -0.000477457888721 0.119929495062 -0.00139457671875 -0.0142259084205 -0.000838153143279 0.000286521384823 -0.00144295824916 0.497564977819 0.0283237437092 -0.0336024251664 0.00853897231543 -0.00207097323429 0.000376987163066 0.235500584877 -0.00535604747143 -0.026966314509 0.00226187035188 -0.00142122270318 0.00104291919723 -0.00011601069475 0.00265041477404 -0.000434015078789 0.0890153444421 -0.00263368830689 0.00695829944296 -0.000235782828145 -0.000356585139698 0.000398756916119 0.0929043978719 -0.00590152411797 -0.00548317594628 -0.000245862699425 4.43970207083e-05 0.00060328249326 0.00623255
Pt:-1.511785_5.291222_-0.566924_ethanol 0.156655902902 -0.0123938521124 -0.000451440059139 0.121295452151 -0.00134589500711 -0.0146476378164 -0.000869883841152 0.000281510685623 -0.00153118612963 0.50898038183 0.0312199761264 -0.0361265251514 0.00996479168881 -0.00268145974682 -0.000170162888893 0.237691320393 -0.00576708737082 -0.0275546731945 0.0022760486097 -0.00146772820602 0.00115729033714 -9.65946686811e-05 0.00274730878632 -0.000456486471995 0.0905596002677 -0.00229113531238 0.00743199615151 -0.00028439377804 -0.000325673443045 0.000463438076855 0.0936685614534 -0.00568686086157 -0.0060287167884 -0.000278099315943 -3.70291379666e-05 0.000633963511097 0.00674023
Pt:-1.511785_5.291222_0.188966_ethanol 0.157439201446 -0.012579205443 -0.000443635394089 0.121666884573 -0.0012605266465 -0.0147120555125 -0.000880917672119 0.00026400589568 -0.00153289270212 0.511367922421 0.0307986376414 -0.0368416606317 0.00953844437014 -0.00276406528489 5.20852226561e-05 0.238219891265 -0.00586053561858 -0.0276219053863 0.0020886374238 -0.00146155513918 0.00116869429188 -0.000100430499399 0.00275578248286 -0.00041314532188 0.0917427147887 -0.00188095752242 0.00783651850352 -0.000328240058772 -0.00027828589299 0.000524081598344 0.093974099258 -0.00537765437878 -0.00650104446536 -0.000306310337349 -0.000122976440686 0.000644359860621 0.00683416
Pt:-1.511785_5.291222_0.944856_ethanol 0.156018111335 -0.0122401904594 -0.000458437766885 0.121016236605 -0.00114420122023 -0.0144078535287 -0.000869909597735 0.000235949290472 -0.00144562270495 0.504422940747 0.0271457783132 -0.0355691848981 0.00738537671262 -0.00227751085343 0.000993463264498 0.237052676088 -0.00562560744647 -0.0271563085677 0.00170707975369 -0.00140346912992 0.00107452901522 -0.00012889919403 0.00267237489125 -0.000306737377915 0.0925176276863 -0.00141506402115 0.00814898674467 -0.000363487581214 -0.000215881705035 0.000576140139793 0.093807399907 -0.00498598806062 -0.00687745452475 -0.000328355852967 -0.000207158573341 0.000633143992315 0.00652792
Pt:-1.511785_5.291222_1.700746_ethanol 0.152564449233 -0.0114438381977 -0.000487937207688 0.119391490929 -0.00100634457699 -0.0137686246413 -0.000838199104403 0.000201013174761 -0.00128373050374 0.489591527757 0.0217560934466 -0.032707891536 0.0045677819247 -0.0015223032247 0.00214388895146 0.234243064545 -0.00510501332399 -0.026184838347 0.00117435873885 -0.00129758174805 0.00089517750032 -0.000180560571107 0.00250193053678 -0.000155560962516 0.0928517163282 -0.000910900947169 0.00835101657514 -0.000386853523187 -0.000141899606388 0.000615388490899 0.0931759185627 -0.00453015668104 -0.00714219868879 -0.000342654718868 -0.000283377658393 0.000601453553358 0.00601047
Pt:-1.511785_5.291222_2.456636_ethanol 0.147463377692 -0.0103326743808 -0.00051732172798 0.116906715898 -0.000858073114908 -0.0128641385803 -0.000789445436862 0.000163540820206 -0.00107351792015 0.469261455162 0.0163681678509 -0.028940253037 0.00212770903394 -0.000835339568999 0.00301694024665 0.229928079822 -0.00438240205049 -0.0247727149594 0.000558178919941 -0.00115191598493 0.000666914481268 -0.0002503805572 0.00225861220579 1.23994098915e-05 0.0927304643423 -0.000389821555026 0.00843133024241 -0.000396233698425 -6.13903547137e-05 0.000638657784025 0.0921072710359 -0.00403235391539 -0.00728826592659 -0.000348442024273 -0.00034656091611 0.000552649224826 0.00548937
